Date,Adj Close,Close,High,Low,Open,Volume
2015-01-01,367.77081298828125,493.6000061035156,495.5,489.2250061035156,492.23748779296875,2002764
2015-01-02,374.9979248046875,503.29998779296875,504.76251220703125,493.0,493.0,6778320
2015-01-05,371.775634765625,498.9750061035156,507.5,494.375,502.4750061035156,9937024
2015-01-06,364.0081481933594,488.54998779296875,496.25,483.5249938964844,495.0,9667316
2015-01-07,365.749755859375,490.88751220703125,493.6875,487.5,491.25,7249916
2015-01-08,367.59381103515625,493.36248779296875,499.25,487.5,496.3999938964844,13564920
2015-01-09,386.4070739746094,518.6124877929688,527.25,478.26251220703125,495.0249938964844,44863328
2015-01-12,394.13726806640625,528.9874877929688,529.7999877929688,518.75,523.0,12758888
2015-01-13,389.0986633300781,522.2249755859375,526.9500122070312,518.75,526.9500122070312,8801236
2015-01-14,396.5028381347656,532.1624755859375,533.25,523.1500244140625,524.625,9921260
2015-01-15,397.5460205078125,533.5625,538.2000122070312,528.0625,533.7999877929688,8342452
2015-01-16,394.57513427734375,529.5750122070312,540.0,528.0,537.0,6690960
2015-01-19,391.6319885253906,525.625,533.0875244140625,523.6500244140625,530.0,4087744
2015-01-20,395.6740417480469,531.0499877929688,533.25,525.3624877929688,526.75,6804504
2015-01-21,404.18646240234375,542.4749755859375,543.9874877929688,529.5,532.875,8494908
2015-01-22,409.1319580078125,549.1124877929688,550.75,540.3250122070312,543.7000122070312,9958396
2015-01-23,412.5965881347656,553.7625122070312,556.25,541.2750244140625,550.0,9486328
2015-01-27,397.9651184082031,534.125,555.25,532.5250244140625,555.25,13739968
2015-01-28,399.464599609375,536.1375122070312,538.7000122070312,532.5750122070312,537.5,13134356
2015-01-29,399.6416015625,536.375,537.4749755859375,531.9000244140625,536.25,15369424
2015-01-30,398.9709777832031,535.4749755859375,540.6375122070312,531.7374877929688,540.375,10833744
2015-02-02,398.0302429199219,534.2125244140625,538.0,531.5125122070312,535.375,8702540
2015-02-03,395.059326171875,530.2249755859375,534.9874877929688,525.5,534.2125244140625,5265956
2015-02-04,399.14788818359375,535.7125244140625,537.5,531.5999755859375,534.9749755859375,5160016
2015-02-05,408.638427734375,548.4500122070312,555.0,537.0,537.7000122070312,11875936
2015-02-06,415.4744873046875,557.625,561.9500122070312,547.125,551.25,7453728
2015-02-09,418.9017639160156,562.2249755859375,563.5,550.0,550.0,6536868
