Date,Adj Close,Close,High,Low,Open,Volume,Return
2015-01-02,141.77613830566406,177.94000244140625,179.22999572753906,176.97999572753906,178.64999389648438,4997200,
2015-01-05,139.3061981201172,174.83999633789062,177.2100067138672,174.4600067138672,177.05999755859375,6700200,-0.017421636849400568
2015-01-06,138.1509246826172,173.38999938964844,175.5399932861328,172.32000732421875,175.10000610351562,10131400,-0.008293279447569635
2015-01-07,139.90379333496094,175.58999633789062,175.7899932861328,174.24000549316406,174.85000610351562,5547000,0.012688142084240184
2015-01-08,142.4295196533203,178.75999450683594,178.9600067138672,177.2100067138672,177.25999450683594,7166700,0.018053409847137436
2015-01-09,141.20252990722656,177.22000122070312,179.05999755859375,176.6300048828125,178.97999572753906,6646600,-0.008614865369521607
2015-01-12,140.4217071533203,176.24000549316406,177.6300048828125,175.4600067138672,177.44000244140625,4305300,-0.0055298257577518495
2015-01-13,140.2144775390625,175.97999572753906,179.02999877929688,174.6999969482422,177.72000122070312,9913500,-0.0014753163726783924
2015-01-14,138.68475341796875,174.05999755859375,174.72000122070312,172.4199981689453,173.44000244140625,11090600,-0.010910320579379684
2015-01-15,137.8879852294922,173.05999755859375,175.0800018310547,172.80999755859375,174.74000549316406,9293700,-0.005745145432760168
2015-01-16,139.28993225097656,174.6699981689453,174.97000122070312,172.1199951171875,172.57000732421875,8721900,0.009303135519844519
2015-01-20,139.473388671875,174.89999389648438,175.61000061035156,173.13999938964844,175.22999572753906,7224100,0.0013167443175707838
2015-01-21,139.83213806152344,175.35000610351562,175.75,173.66000366210938,174.25,6259300,0.0025729686834499166
2015-01-22,141.8815460205078,177.9199981689453,178.13999938964844,174.50999450683594,175.9199981689453,9565100,0.01465635572269397
2015-01-23,140.67745971679688,176.41000366210938,177.82000732421875,176.38999938964844,177.7100067138672,4795300,-0.008486929644649144
2015-01-26,140.7492218017578,176.5,176.7100067138672,175.3800048828125,176.16000366210938,3730400,0.0005101543904675321
