Date,Adj Close,Close,High,Low,Open,Volume
2017-07-10,1408.699951171875,1408.699951171875,1419.300048828125,1403.699951171875,1416.4000244140625,2658
2017-07-11,1413.0999755859375,1413.0999755859375,1414.0999755859375,1400.0,1408.5999755859375,5843
2017-07-12,1422.5999755859375,1422.5999755859375,1432.800048828125,1411.5999755859375,1413.5,5998
2017-07-13,1425.800048828125,1425.800048828125,1426.0,1413.800048828125,1422.800048828125,4203
2017-07-14,1428.5999755859375,1428.5999755859375,1433.300048828125,1420.800048828125,1425.699951171875,4915
2017-07-17,1430.9000244140625,1430.9000244140625,1434.5999755859375,1422.4000244140625,1429.0999755859375,5151
2017-07-18,1426.800048828125,1426.800048828125,1431.800048828125,1420.300048828125,1428.9000244140625,5815
2017-07-19,1442.199951171875,1442.199951171875,1443.0,1425.0999755859375,1426.699951171875,8112
2017-07-20,1441.9000244140625,1441.9000244140625,1445.5,1438.5,1440.699951171875,8966
2017-07-21,1435.4000244140625,1435.4000244140625,1444.5,1432.300048828125,1442.0999755859375,8294
2017-07-24,1436.4000244140625,1436.4000244140625,1438.0,1427.9000244140625,1434.9000244140625,7007
2017-07-25,1450.0999755859375,1450.0999755859375,1452.300048828125,1435.5,1435.5,10881
2017-07-26,1441.300048828125,1441.300048828125,1452.199951171875,1439.800048828125,1450.699951171875,10838
2017-07-27,1431.199951171875,1431.199951171875,1447.0,1424.699951171875,1443.0999755859375,23019
2017-07-28,1430.0,1430.0,1432.9000244140625,1424.0999755859375,1431.699951171875,12890
2017-07-31,1424.699951171875,1424.699951171875,1433.4000244140625,1419.0999755859375,1429.4000244140625,11694
2017-08-01,1428.0,1428.0,1432.0999755859375,1419.0999755859375,1428.9000244140625,9124
2017-08-02,1411.9000244140625,1411.9000244140625,1429.300048828125,1406.300048828125,1427.4000244140625,18192
2017-08-03,1405.0,1405.0,1414.300048828125,1400.5,1411.199951171875,14721
2017-08-04,1411.199951171875,1411.199951171875,1412.0999755859375,1403.199951171875,1405.5,12151
2017-08-07,1413.9000244140625,1413.9000244140625,1417.699951171875,1406.199951171875,1411.5999755859375,9211
2017-08-08,1409.4000244140625,1409.4000244140625,1426.800048828125,1405.800048828125,1413.199951171875,21143
2017-08-09,1397.199951171875,1397.199951171875,1409.5,1391.4000244140625,1408.4000244140625,23740
2017-08-10,1370.0999755859375,1370.0999755859375,1398.800048828125,1366.5999755859375,1398.5999755859375,29622
2017-08-11,1372.300048828125,1372.300048828125,1375.800048828125,1364.0999755859375,1367.800048828125,23829
2017-08-14,1393.4000244140625,1393.4000244140625,1395.0,1371.9000244140625,1371.9000244140625,18258
2017-08-15,1381.699951171875,1381.699951171875,1400.300048828125,1381.4000244140625,1394.300048828125,13781
2017-08-16,1382.5999755859375,1382.5999755859375,1392.0999755859375,1380.0999755859375,1382.199951171875,15080
2017-08-17,1354.5,1354.5,1385.199951171875,1351.5,1381.0,33533
2017-08-18,1357.0999755859375,1357.0999755859375,1362.0,1348.699951171875,1352.699951171875,24551
2017-08-21,1355.4000244140625,1355.4000244140625,1360.9000244140625,1348.800048828125,1358.5999755859375,15654
2017-08-22,1370.800048828125,1370.800048828125,1372.199951171875,1355.5,1355.5,16832
2017-08-23,1367.199951171875,1367.199951171875,1373.300048828125,1359.4000244140625,1369.199951171875,16261
2017-08-24,1373.4000244140625,1373.4000244140625,1377.0999755859375,1363.800048828125,1366.0,17431
2017-08-25,1375.5999755859375,1375.5999755859375,1380.699951171875,1369.9000244140625,1374.199951171875,16234
2017-08-28,1381.800048828125,1381.800048828125,1383.800048828125,1372.4000244140625,1375.5999755859375,15536
2017-08-29,1382.699951171875,1382.699951171875,1386.0,1368.5,1375.4000244140625,27260
2017-08-30,1390.800048828125,1390.800048828125,1392.800048828125,1378.9000244140625,1383.5,20730
2017-08-31,1405.0,1405.0,1407.199951171875,1389.300048828125,1389.699951171875,28336
2017-09-01,1411.699951171875,1411.699951171875,1414.5,1403.5,1403.5,18672
2017-09-05,1401.199951171875,1401.199951171875,1419.9000244140625,1393.5,1404.5,58154
2017-09-06,1401.5999755859375,1401.5999755859375,1407.800048828125,1397.9000244140625,1400.0,56435
2017-09-07,1398.5,1398.5,1404.5999755859375,1393.300048828125,1400.0,110598
2017-09-08,1403.5,1403.5,1405.800048828125,1393.4000244140625,1398.5999755859375,177349
2017-09-11,1416.5999755859375,1416.5999755859375,1417.199951171875,1401.5,1401.5,181603
2017-09-12,1423.5999755859375,1423.5999755859375,1424.800048828125,1415.699951171875,1415.800048828125,202257
2017-09-13,1427.199951171875,1427.199951171875,1430.0,1420.699951171875,1423.0999755859375,103014
2017-09-14,1427.300048828125,1427.300048828125,1429.199951171875,1422.0,1426.0,88053
2017-09-15,1427.02001953125,1427.02001953125,1427.02001953125,1421.5999755859375,1425.800048828125,60742
2017-09-18,1442.199951171875,1442.199951171875,1445.199951171875,1431.5999755859375,1432.699951171875,65628
2017-09-19,1441.5999755859375,1441.5999755859375,1444.5,1437.800048828125,1441.0999755859375,42991
2017-09-20,1447.0999755859375,1447.0999755859375,1447.9000244140625,1439.5999755859375,1440.699951171875,78485
2017-09-21,1445.4000244140625,1445.4000244140625,1449.800048828125,1441.9000244140625,1446.4000244140625,58202
2017-09-22,1450.9000244140625,1450.9000244140625,1456.0,1438.5999755859375,1444.4000244140625,65989
2017-09-25,1453.699951171875,1453.699951171875,1456.5,1444.0,1449.9000244140625,80570
2017-09-26,1457.9000244140625,1457.9000244140625,1462.0999755859375,1451.0,1454.0,64575
2017-09-27,1487.9000244140625,1487.9000244140625,1489.800048828125,1457.0999755859375,1457.699951171875,183473
2017-09-28,1492.5999755859375,1492.5999755859375,1492.800048828125,1478.699951171875,1486.0,101019
2017-09-29,1492.9000244140625,1492.9000244140625,1495.300048828125,1488.5,1492.199951171875,93280
2017-10-02,1512.5,1512.5,1513.5,1491.5999755859375,1495.0,92481
2017-10-03,1515.5999755859375,1515.5999755859375,1516.199951171875,1504.4000244140625,1512.5,89811
2017-10-04,1511.4000244140625,1511.4000244140625,1517.4000244140625,1505.0,1515.5,73785
2017-10-05,1515.5,1515.5,1517.4000244140625,1508.5,1508.5,63467
