Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,102.7869873046875,118.93000030517578,120.55999755859375,117.88999938964844,120.06999969482422,46133100
2015-01-05,101.4128189086914,117.33999633789062,118.70999908447266,116.79000091552734,118.2300033569336,51141900
2015-01-06,99.65837097167969,115.30999755859375,117.7699966430664,114.36000061035156,117.62000274658203,67446000
2015-01-07,100.88561248779297,116.7300033569336,116.76000213623047,115.4800033569336,116.05999755859375,32252100
2015-01-08,102.59683990478516,118.70999908447266,118.8499984741211,117.44999694824219,117.66000366210938,28361700
2015-01-09,101.61156463623047,117.56999969482422,118.83999633789062,117.30999755859375,118.80999755859375,26975200
2015-01-12,101.27450561523438,117.18000030517578,118.01000213623047,116.2300033569336,117.69999694824219,27316800
2015-01-13,101.35228729248047,117.2699966430664,119.38999938964844,115.81999969482422,118.08999633789062,49991400
2015-01-14,100.94611358642578,116.80000305175781,117.0999984741211,115.55000305175781,115.9800033569336,34224200
2015-01-15,99.24349212646484,114.83000183105469,117.37999725341797,114.4800033569336,117.2300033569336,46199400
2015-01-16,100.85968017578125,116.69999694824219,116.94000244140625,114.19999694824219,114.41000366210938,41895700
2015-01-20,100.43620300292969,116.20999908447266,117.08000183105469,115.16000366210938,116.8499984741211,36444400
2015-01-21,100.11641693115234,115.83999633789062,116.81999969482422,115.29000091552734,115.80000305175781,27333500
2015-01-22,102.15604400634766,118.19999694824219,118.23999786376953,115.0999984741211,116.55999755859375,37877000
2015-01-23,102.08692932128906,118.12000274658203,118.7699966430664,117.55000305175781,118.23999786376953,28173400
2015-01-26,103.07218170166016,119.26000213623047,119.2699966430664,117.06999969482422,117.87999725341797,23006800
2015-01-27,102.57955932617188,118.69000244140625,119.25,117.62000274658203,117.86000061035156,26919100
2015-01-28,100.85102844238281,116.69000244140625,119.44999694824219,116.31999969482422,119.18000030517578,38086100
2015-01-29,102.24248504638672,118.30000305175781,118.31999969482422,116.08999633789062,117.0199966430664,39299900
2015-01-30,99.99539184570312,115.69999694824219,117.95999908447266,115.5999984741211,117.4800033569336,49739800
2015-02-02,100.91153717041016,116.76000213623047,116.83999633789062,114.37999725341797,116.12000274658203,44819100
2015-02-03,102.71784210205078,118.8499984741211,119.0,117.2699966430664,117.33000183105469,43920000
2015-02-04,102.33756256103516,118.41000366210938,119.23999786376953,118.0999984741211,118.41999816894531,28597100
2015-02-05,103.65991973876953,119.94000244140625,120.25,118.5999984741211,118.7699966430664,32337100
2015-02-06,103.54751586914062,119.80999755859375,120.81999969482422,119.3499984741211,120.0999984741211,31694900
2015-02-09,102.72647857666016,118.86000061035156,120.22000122070312,118.72000122070312,119.4000015258789,32367900
2015-02-10,103.38333129882812,119.62000274658203,119.83999633789062,118.0999984741211,119.52999877929688,28960800
2015-02-11,103.23638916015625,119.44999694824219,119.81999969482422,118.62000274658203,119.37000274658203,23794200
