Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,93.71210479736328,127.31999969482422,127.66000366210938,126.1500015258789,126.29000091552734,9432000
2015-01-05,95.18415069580078,129.32000732421875,129.6300048828125,127.95999908447266,128.00999450683594,9789500
2015-01-06,96.89913177490234,131.64999389648438,132.49000549316406,130.19000244140625,130.6999969482422,18331300
2015-01-07,96.707763671875,131.38999938964844,131.97000122070312,130.1699981689453,130.6999969482422,9762900
2015-01-08,95.42703247070312,129.64999389648438,130.3699951171875,129.4199981689453,130.36000061035156,8055300
2015-01-09,96.47219848632812,131.07000732421875,131.11000061035156,129.0399932861328,129.1999969482422,9398800
2015-01-12,97.02426147460938,131.82000732421875,132.30999755859375,130.9199981689453,131.0,6658100
2015-01-13,97.02426147460938,131.82000732421875,132.61000061035156,131.13999938964844,131.38999938964844,8260800
2015-01-14,97.76031494140625,132.82000732421875,134.1199951171875,132.6999969482422,133.72000122070312,12324500
2015-01-15,99.29863739013672,134.91000366210938,135.02999877929688,132.67999267578125,132.85000610351562,11454200
2015-01-16,98.03265380859375,133.19000244140625,134.67999267578125,133.02999877929688,134.3300018310547,9390500
2015-01-20,99.33536529541016,134.9600067138672,135.11000061035156,134.07000732421875,134.1300048828125,7758700
2015-01-21,98.18719482421875,133.39999389648438,135.58999633789062,132.9600067138672,135.1999969482422,9803900
2015-01-22,97.83389282226562,132.9199981689453,134.17999267578125,132.27999877929688,134.0,10200000
2015-01-23,99.19552612304688,134.77000427246094,135.1199951171875,134.14999389648438,134.3000030517578,7334600
2015-01-26,98.8937759399414,134.36000061035156,135.19000244140625,134.0500030517578,134.83999633789062,5966500
2015-01-27,99.04834747314453,134.57000732421875,136.1300048828125,134.14999389648438,135.72999572753906,8079600
2015-01-28,100.66764068603516,136.77000427246094,137.41000366210938,134.6999969482422,134.75,12230300
2015-01-29,100.005126953125,135.8699951171875,136.6699981689453,135.4600067138672,136.1199951171875,8881400
2015-01-30,101.77906036376953,138.27999877929688,138.5,137.17999267578125,137.7100067138672,14871200
2015-02-02,101.39472961425781,137.47999572753906,137.9199981689453,136.66000366210938,136.6999969482422,13689900
2015-02-03,99.24858856201172,134.57000732421875,135.7899932861328,134.3699951171875,135.64999389648438,14008700
2015-02-04,99.41822052001953,134.8000030517578,134.99000549316406,133.1199951171875,133.49000549316406,11360400
2015-02-05,98.3266830444336,133.32000732421875,134.22999572753906,133.11000061035156,134.0,8334600
