Date,Adj Close,Close,High,Low,Open,Volume,Return
2015-01-02,170.12501525878906,205.42999267578125,206.8800048828125,204.17999267578125,206.3800048828125,121465900,
2015-01-05,167.05259704589844,201.72000122070312,204.3699951171875,201.35000610351562,204.1699981689453,169632600,-0.018059638744832185
2015-01-06,165.47914123535156,199.82000732421875,202.72000122070312,198.86000061035156,202.08999633789062,209151400,-0.009418966314627242
2015-01-07,167.54122924804688,202.30999755859375,202.72000122070312,200.8800048828125,201.4199981689453,125346700,0.012461165764721782
2015-01-08,170.51422119140625,205.89999389648438,206.16000366210938,203.99000549316406,204.00999450683594,147217800,0.017745026845995993
2015-01-09,169.14781188964844,204.25,206.4199981689453,203.50999450683594,206.39999389648438,158567300,-0.00801356942882625
2015-01-12,167.82272338867188,202.64999389648438,204.60000610351562,201.9199981689453,204.41000366210938,144396100,-0.00783356721427475
2015-01-13,167.3507080078125,202.0800018310547,205.47999572753906,200.50999450683594,204.1199951171875,214553300,-0.002812692240794501
2015-01-14,166.34042358398438,200.86000061035156,201.10000610351562,198.57000732421875,199.64999389648438,192991100,-0.006037218970945446
2015-01-15,164.81663513183594,199.02000427246094,202.00999450683594,198.8800048828125,201.6300048828125,176613900,-0.009160591119682593
2015-01-16,166.97805786132812,201.6300048828125,201.82000732421875,198.5500030517578,198.77000427246094,211879600,0.013114262658634246
2015-01-20,167.33416748046875,202.05999755859375,202.72000122070312,200.1699981689453,202.39999389648438,130991100,0.0021325827772069594
2015-01-21,168.1788330078125,203.0800018310547,203.66000366210938,200.94000244140625,201.5,122942700,0.005048026748417422
2015-01-22,170.6798095703125,206.10000610351562,206.25999450683594,202.3300018310547,203.99000549316406,174356000,0.014871007707461636
2015-01-23,169.7440643310547,204.97000122070312,206.10000610351562,204.80999755859375,205.7899932861328,117516800,-0.005482798880874107
2015-01-26,170.1415252685547,205.4499969482422,205.55999755859375,203.85000610351562,204.7100067138672,92009700,0.0023417852596987476
2015-01-27,167.89730834960938,202.74000549316406,204.1199951171875,201.74000549316406,202.97000122070312,134044600,-0.013190515917899215
2015-01-28,165.7440948486328,200.13999938964844,204.2899932861328,199.91000366210938,204.1699981689453,168514300,-0.01282433675184691
2015-01-29,167.2761993408203,201.99000549316406,202.3000030517578,198.67999267578125,200.3800048828125,173585400,0.009243560053749711
2015-01-30,165.1726837158203,199.4499969482422,202.1699981689453,199.1300048828125,200.57000732421875,197729700,-0.012574921906261527
2015-02-02,167.21823120117188,201.9199981689453,202.02999877929688,197.86000061035156,200.0500030517578,163107000,0.012384062464258161
2015-02-03,169.63638305664062,204.83999633789062,204.85000610351562,202.5500030517578,203.0,124212900,0.014461163804598387
2015-02-04,168.99044799804688,204.05999755859375,205.3800048828125,203.50999450683594,203.9199981689453,134306700,-0.003807844138066896
2015-02-05,170.6964111328125,206.1199951171875,206.3000030517578,204.77000427246094,204.86000061035156,97953200,0.010095058234048215
2015-02-06,170.224365234375,205.5500030517578,207.24000549316406,204.9199981689453,206.55999755859375,125672000,-0.0027653409612474755
2015-02-09,169.46250915527344,204.6300048828125,205.63999938964844,204.13999938964844,204.77000427246094,87219000,-0.004475787668627107
2015-02-10,171.26783752441406,206.80999755859375,207.1199951171875,204.67999267578125,205.8800048828125,96164200,0.010653338336328977
2015-02-11,171.3672332763672,206.92999267578125,207.4499969482422,205.8300018310547,206.61000061035156,91087800,0.0005802191315895655
2015-02-12,173.01516723632812,208.9199981689453,208.99000549316406,206.97000122070312,207.88999938964844,97545900,0.009616805507174586
2015-02-13,173.72740173339844,209.77999877929688,209.83999633789062,208.75999450683594,209.07000732421875,93670400,0.004116411152062627
2015-02-17,174.00074768066406,210.11000061035156,210.32000732421875,209.10000610351562,209.39999389648438,76968200,0.0015730852939983553
2015-02-18,174.01724243164062,210.1300048828125,210.22000122070312,209.33999633789062,209.66000366210938,80652900,9.52085688583626e-05
2015-02-19,173.89306640625,209.97999572753906,210.4199981689453,209.24000549316406,209.41000366210938,91462500,-0.0007138873639540577
2015-02-20,174.93650817871094,211.24000549316406,211.3300018310547,208.72999572753906,209.47999572753906,140896400,0.006000618112498302
2015-02-23,174.91162109375,211.2100067138672,211.2100067138672,210.47999572753906,210.94000244140625,74411100,-0.0001420127746486477
2015-02-24,175.40853881835938,211.80999755859375,212.0500030517578,210.75999450683594,211.1199951171875,72472300,0.002840731147456532
2015-02-25,175.2594757080078,211.6300048828125,212.24000549316406,211.22000122070312,211.66000366210938,73061700,-0.0008497836639248524
2015-02-26,175.0524444580078,211.3800048828125,211.7100067138672,210.64999389648438,211.52000427246094,72697900,-0.0011813069708070945
2015-02-27,174.4562225341797,210.66000366210938,211.5800018310547,210.60000610351562,211.25999450683594,108076000,-0.003406193604273411
2015-03-02,175.5576629638672,211.99000549316406,212.05999755859375,210.72000122070312,210.77999877929688,87491400,0.00631349951549387
2015-03-03,174.83709716796875,211.1199951171875,212.0500030517578,210.0800018310547,211.47000122070312,110325800,-0.004104016007512312
2015-03-04,174.10006713867188,210.22999572753906,210.49000549316406,209.05999755859375,210.39999389648438,114497200,-0.004215609180714619
2015-03-05,174.29055786132812,210.4600067138672,210.8000030517578,209.85000610351562,210.6199951171875,76873000,0.0010940921419519967
2015-03-06,171.8392333984375,207.5,209.94000244140625,207.10000610351562,209.4199981689453,188128000,-0.014064461747791746
2015-03-09,172.55145263671875,208.36000061035156,208.7899932861328,207.5500030517578,207.74000549316406,89818900,0.004144581254706292
2015-03-10,169.75230407714844,204.97999572753906,206.80999755859375,204.92999267578125,206.7100067138672,157121300,-0.01622194698076118
2015-03-11,169.3547821044922,204.5,205.5,204.39999389648438,205.2899932861328,110145700,-0.002341671077879637
2015-03-12,171.5080108642578,207.10000610351562,207.17999267578125,205.1999969482422,205.25999450683594,93993500,0.012713966276360011
2015-03-13,170.45620727539062,205.8300018310547,207.92999267578125,204.5800018310547,206.77000427246094,162410900,-0.006132323684366003
2015-03-16,172.73362731933594,208.5800018310547,208.69000244140625,205.86000061035156,206.7100067138672,136099200,0.013360540132809184
2015-03-17,172.22021484375,207.9600067138672,208.4199981689453,206.97999572753906,207.69000244140625,94510400,-0.002972457147112695
2015-03-18,174.29055786132812,210.4600067138672,211.27000427246094,206.6199951171875,207.38999938964844,228808500,0.012021542216238412
2015-03-19,173.49557495117188,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300,-0.004561468608011432
2015-03-20,175.0269775390625,210.41000366210938,211.02000427246094,209.49000549316406,209.7100067138672,177715100,0.0043436928978968226
2015-03-23,174.6859588623047,210.0,211.11000061035156,210.0,210.4199981689453,71784500,-0.00194859395928626
2015-03-24,173.70437622070312,208.82000732421875,210.39999389648438,208.74000549316406,209.85000610351562,77805300,-0.005619012741815421
2015-03-25,171.15892028808594,205.75999450683594,209.35000610351562,205.7100067138672,209.07000732421875,159521700,-0.01465382966217299
2015-03-26,170.7512969970703,205.27000427246094,206.3699951171875,204.1199951171875,204.9600067138672,153067200,-0.002381367843391491
2015-03-27,171.14224243164062,205.74000549316406,205.9499969482422,204.89999389648438,205.1300048828125,118939000,0.00228967316666151
2015-03-30,173.23019409179688,208.25,208.61000061035156,206.9600067138672,206.97999572753906,96180400,0.01219983688062709
2015-03-31,171.7162322998047,206.42999267578125,208.10000610351562,206.36000061035156,207.25999450683594,126768700,-0.008739530968637443
2015-04-01,171.1090087890625,205.6999969482422,206.4199981689453,204.50999450683594,206.38999938964844,137303600,-0.0035362871357825787
2015-04-02,171.72454833984375,206.44000244140625,206.97999572753906,205.39999389648438,205.6199951171875,86900900,0.0035974988047775547
2015-04-06,172.880859375,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200,0.00673318820582236
2015-04-07,172.4232940673828,207.27999877929688,208.75999450683594,207.24000549316406,207.86000061035156,81236300,-0.0026464083477462097
2015-04-08,173.00559997558594,207.97999572753906,208.50999450683594,207.0800018310547,207.5500030517578,89351900,0.003377059785626191
2015-04-09,173.77085876464844,208.89999389648438,209.17999267578125,207.19000244140625,207.77999877929688,85548900,0.004423493546708901
2015-04-10,174.71920776367188,210.0399932861328,210.08999633789062,208.9600067138672,209.1999969482422,72722900,0.005457153771930345
2015-04-13,173.9288787841797,209.08999633789062,210.6300048828125,209.02999877929688,209.8699951171875,74436600,-0.004522933625064618
2015-04-14,174.26170349121094,209.49000549316406,209.7100067138672,208.10000610351562,208.85000610351562,75099900,0.0019130956156649948
2015-04-15,175.04356384277344,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,0.00448702638774745
2015-04-16,174.99366760253906,210.3699951171875,210.97999572753906,209.7899932861328,210.02999877929688,68934900,-0.0002851188551158401
2015-04-17,172.98062133789062,207.9499969482422,209.22999572753906,207.00999450683594,208.94000244140625,191113200,-0.011503532942505612
2015-04-20,174.5611114501953,209.85000610351562,210.25,208.9600067138672,209.05999755859375,92189500,0.009136855893998153
2015-04-21,174.3531951904297,209.60000610351562,210.86000061035156,209.24000549316406,210.6699981689453,72559800,-0.0011913271037823359
2015-04-22,175.20997619628906,210.6300048828125,210.85000610351562,208.89999389648438,210.00999450683594,78264600,0.0049141161703409875
2015-04-23,175.6508026123047,211.16000366210938,211.94000244140625,210.00999450683594,210.14999389648438,102585900,0.0025162548877675217
2015-04-24,176.0583953857422,211.64999389648438,211.97000122070312,211.11000061035156,211.66000366210938,61327400,0.0023204689613429696
2015-04-27,175.32644653320312,210.77000427246094,212.47999572753906,210.5399932861328,212.3300018310547,79358100,-0.004157758797072475
2015-04-28,175.88372802734375,211.44000244140625,211.5,209.3300018310547,210.74000549316406,86863500,0.0031788117633626545
2015-04-29,175.1600799560547,210.57000732421875,211.2899932861328,209.60000610351562,210.3699951171875,125684900,-0.0041146193111144536
2015-04-30,173.4048614501953,208.4600067138672,210.35000610351562,207.6199951171875,209.8800048828125,161304900,-0.010020423312721571
2015-05-01,175.28485107421875,210.72000122070312,210.77000427246094,209.27999877929688,209.39999389648438,103399700,0.010841381723344146
2015-05-04,175.78392028808594,211.32000732421875,212.02000427246094,211.10000610351562,211.22999572753906,70927200,0.0028474093585790783
2015-05-05,173.77085876464844,208.89999389648438,211.4600067138672,208.72999572753906,211.02999877929688,113326200,-0.011451889758935407
2015-05-06,173.05551147460938,208.0399932861328,209.92999267578125,206.75999450683594,209.55999755859375,135060200,-0.004116805339772878
2015-05-07,173.7458953857422,208.8699951171875,209.3800048828125,207.52000427246094,207.9199981689453,88244900,0.0039896263114809205
2015-05-08,176.03347778320312,211.6199951171875,211.86000061035156,210.77999877929688,210.8800048828125,155877300,0.013166084474972584
2015-05-11,175.19334411621094,210.61000061035156,211.88999938964844,210.52000427246094,211.57000732421875,75708100,-0.004772679945846514
2015-05-12,174.6692657470703,209.97999572753906,210.6300048828125,208.6199951171875,209.61000061035156,119727600,-0.002991334129370582
2015-05-13,174.7025909423828,210.02000427246094,211.22000122070312,209.74000549316406,210.47000122070312,94667900,0.00019053503065014077
2015-05-14,176.52423095703125,212.2100067138672,212.32000732421875,210.91000366210938,211.24000549316406,95934000,0.010427589738380982
2015-05-15,176.71554565429688,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100,0.0010838118856910661
2015-05-18,177.26463317871094,213.10000610351562,213.39999389648438,212.16000366210938,212.24000549316406,74549700,0.003106776758258656
2015-05-19,177.2063751220703,213.02999877929688,213.57000732421875,212.69000244140625,213.24000549316406,72114600,-0.00032851864013905274
2015-05-20,177.08157348632812,212.8800048828125,213.77999877929688,212.5,213.14999389648438,76857500,-0.0007040975324783538
2015-05-21,177.5973663330078,213.5,213.75,212.50999450683594,212.7100067138672,64764600,0.0029124159290057072
2015-05-22,177.17303466796875,212.99000549316406,213.5399932861328,212.91000366210938,213.0399932861328,57433500,-0.0023887330530957263
2015-05-26,175.26820373535156,210.6999969482422,212.91000366210938,210.1999969482422,212.39999389648438,124308600,-0.010751718324151005
